;ward;turnout_98;inperson;phone;inperson_rand;phone_rand;age;maj_party;turnout_96
3833;10;1;0;0;0;0;31;1;1
15327;9;0;0;0;0;0;37;1;0
7042;24;1;0;0;0;0;47;1;1
190;18;0;0;0;0;1;32;1;0
4584;29;1;0;0;0;0;65;1;1
3993;7;1;0;0;0;0;38;1;1
8259;14;0;0;0;0;0;33;1;0
19551;3;0;0;0;0;0;83;1;1
18032;16;0;0;0;0;0;41;1;0
2945;23;0;0;0;0;0;21;0;0
13620;15;0;0;0;0;1;60;1;0
7136;23;0;0;0;0;0;30;1;0
16493;16;0;0;0;0;0;30;1;0
2628;14;0;0;0;0;0;57;1;0
13385;12;0;0;0;0;0;51;1;1
7336;3;1;0;0;0;0;28;1;0
12765;13;0;0;0;0;0;40;0;1
1620;22;1;0;0;0;0;71;1;0
4176;3;1;0;0;0;0;25;0;0
21771;27;0;0;0;0;0;27;1;0
2460;25;0;0;0;0;0;63;0;0
21776;28;0;0;0;0;0;36;0;1
7451;25;0;0;0;0;0;29;0;1
21789;28;0;0;0;0;0;18;0;0
6474;11;0;0;0;0;1;63;1;0
18015;7;0;0;0;0;0;31;1;0
20075;18;1;0;0;0;0;78;1;1
4259;3;0;0;0;0;0;99;1;1
11411;7;0;0;0;0;1;24;1;0
1175;27;0;0;0;0;0;64;0;1
7787;27;1;0;0;0;0;71;1;1
21522;12;1;0;0;0;0;52;1;1
17833;13;1;0;0;0;0;NA;1;0
21157;10;0;0;0;0;0;53;1;1
22276;10;1;0;0;0;1;86;1;1
6184;11;0;0;0;0;0;84;1;0
20230;17;1;0;0;0;0;43;1;1
22930;17;1;0;0;0;0;66;1;1
12239;5;0;0;0;0;0;74;1;0
16259;14;0;0;0;0;0;21;0;0
5328;14;0;0;0;0;0;32;1;1
20796;3;0;0;0;0;0;45;0;1
3115;6;0;0;0;0;0;32;1;0
2358;10;0;0;0;0;0;37;1;0
11137;6;0;0;0;0;0;49;1;1
6426;11;1;0;0;0;0;68;1;1
13208;10;0;0;0;0;1;35;1;1
11579;24;1;0;0;0;0;47;1;0
9474;14;1;0;0;0;0;66;1;1
304;27;0;0;0;0;0;45;1;0
5169;7;0;0;0;0;0;38;1;0
10224;6;0;0;0;0;0;30;0;0
1093;9;0;0;0;0;1;26;0;0
6715;24;0;0;0;0;0;55;1;1
23394;7;0;0;0;0;0;39;1;0
11794;20;1;0;0;0;0;62;1;1
13011;20;1;0;0;0;0;34;1;0
14916;12;1;0;0;0;0;65;1;1
18373;21;0;0;0;0;0;49;1;0
1218;29;0;0;0;0;0;43;0;1
20668;30;0;0;0;0;0;22;1;1
21563;12;0;0;0;0;0;54;1;0
12786;13;0;0;0;0;0;33;1;0
3030;15;0;0;0;0;0;50;0;0
1353;15;1;0;0;0;0;27;1;0
13634;17;0;0;0;0;1;78;1;0
4667;19;1;0;0;0;0;53;1;1
3758;26;1;0;0;0;0;90;1;0
11876;17;1;0;0;0;0;81;1;1
5781;11;0;0;0;0;0;77;1;0
11974;15;1;0;0;0;0;59;1;1
15400;7;0;0;0;0;0;39;1;0
22076;19;1;0;0;0;0;31;1;0
11328;3;0;0;0;0;0;73;1;0
20849;8;1;0;0;0;0;44;0;1
6287;11;1;0;0;0;0;76;0;1
6193;11;0;0;0;0;0;82;1;0
20159;17;1;0;0;0;0;77;1;1
13373;12;0;0;0;0;0;32;1;0
20679;27;0;0;0;0;0;73;1;0
1126;9;0;0;0;0;0;38;1;0
1265;29;1;0;0;0;0;53;0;0
18566;21;0;0;0;0;0;73;1;0
13323;30;1;0;0;0;0;60;1;1
14520;9;0;0;0;0;0;32;1;1
10515;29;1;0;0;0;0;68;1;0
15198;9;0;0;0;0;0;42;0;0
1986;18;1;0;0;0;0;82;1;1
11467;7;0;0;0;0;0;48;1;1
21439;27;1;0;0;0;0;41;1;0
10809;21;0;0;0;0;1;22;1;0
19711;4;0;0;0;0;0;84;1;1
5473;11;0;0;0;0;0;39;1;0
6328;11;1;0;0;0;0;79;1;1
16085;15;0;0;0;0;0;50;1;0
23334;22;0;0;0;0;0;33;1;0
5514;13;0;0;0;0;1;38;1;1
6788;25;0;0;0;0;1;26;0;0
14364;12;0;0;0;0;0;41;0;0
3313;14;0;0;0;0;0;NA;1;0
16044;17;0;0;0;0;0;68;1;1
846;23;0;0;0;0;0;26;1;0
10130;27;1;0;0;0;0;82;1;1
11458;2;0;0;0;0;0;27;1;1
12068;26;0;0;0;0;0;79;1;1
10645;16;0;0;0;0;0;34;1;0
7285;25;0;0;0;0;0;39;1;0
16551;16;0;0;0;0;0;47;1;0
10084;14;1;0;0;0;0;74;1;1
2486;25;1;0;0;0;0;50;1;0
5266;27;1;0;0;0;0;72;1;1
12885;6;0;0;0;0;0;73;1;0
3058;17;0;0;0;0;0;75;0;1
14895;28;0;0;0;0;0;40;1;1
22742;16;0;0;0;0;0;83;1;1
14899;24;0;0;0;0;0;37;0;1
14841;28;0;0;0;0;0;44;0;0
492;14;0;0;0;0;0;32;1;0
21982;10;0;0;0;0;0;25;0;0
5878;11;1;0;0;0;0;80;0;1
21438;27;0;0;0;0;0;33;0;0
3818;10;0;0;0;0;0;78;0;0
21066;30;0;0;0;0;0;42;1;0
6459;11;0;0;0;0;0;85;0;0
17211;11;0;0;1;0;1;32;0;0
17617;12;0;0;0;0;0;64;1;1
8046;27;0;0;0;0;0;32;0;1
4354;27;1;0;0;0;1;42;0;1
2466;25;0;0;0;0;0;72;1;1
20077;18;1;0;0;0;0;72;1;1
6398;11;0;0;0;0;0;81;0;0
5847;11;1;0;0;0;0;84;1;1
1395;12;0;0;0;0;0;38;1;0
2413;7;0;0;0;0;0;26;1;0
21950;10;0;0;0;0;0;31;0;0
16525;15;1;0;0;0;0;55;1;1
17728;13;0;0;0;0;0;58;1;0
20193;17;1;0;0;0;0;49;1;1
6158;11;0;0;0;0;0;72;0;0
6463;11;0;0;0;0;0;78;1;0
1478;14;0;0;0;0;0;37;0;0
5981;11;1;0;0;0;0;92;1;1
14654;9;1;0;0;0;0;82;1;1
19026;29;0;0;0;0;0;45;1;0
9768;12;0;0;0;0;0;83;1;0
22739;16;0;0;0;0;0;83;1;1
14678;9;1;0;0;0;0;25;0;0
13104;10;0;0;0;0;0;27;0;1
639;9;1;0;0;0;0;43;0;1
17103;13;0;0;0;0;0;41;0;0
9420;14;0;0;0;0;0;27;1;1
4852;22;0;0;1;0;1;88;1;0
8050;27;1;0;0;0;0;49;0;1
5852;11;1;0;0;0;1;54;1;1
22220;20;1;0;0;0;0;27;1;0
2414;7;0;0;0;0;1;28;1;0
22011;19;0;0;0;0;0;32;1;1
6360;11;0;0;0;0;0;58;1;0
20876;10;1;0;0;0;1;61;1;1
1522;14;1;0;0;0;0;49;0;1
5430;11;0;0;0;0;1;24;1;0
2060;20;0;0;0;0;1;40;0;1
15444;7;0;0;1;0;1;37;0;0
18892;6;0;0;0;0;0;52;1;1
10266;3;1;0;0;0;0;52;1;1
7026;9;0;0;0;0;0;37;1;0
10514;29;1;0;0;0;0;69;1;1
4320;23;0;0;0;0;0;84;1;0
3467;28;1;0;0;0;1;37;1;1
13217;10;0;0;0;0;0;45;0;1
5183;23;0;0;0;0;0;44;0;0
13590;8;1;0;0;0;0;54;1;1
5546;11;1;0;0;0;0;46;0;1
10473;6;0;0;0;0;0;31;0;0
11448;2;0;0;0;0;0;29;1;0
21318;25;1;0;0;0;0;38;1;1
19941;6;0;0;0;0;0;94;1;0
14848;28;0;0;0;0;0;76;0;1
14149;12;0;0;0;0;0;42;0;0
11859;25;1;0;0;0;0;48;1;1
16038;9;1;0;0;0;0;24;0;1
10099;15;0;0;0;0;1;37;0;1
15429;7;0;0;0;0;0;33;0;0
11255;6;1;0;0;0;0;52;1;0
6147;11;1;0;0;0;0;76;1;1
1659;22;0;0;0;0;0;23;1;1
3977;8;1;0;0;0;0;31;1;0
6972;9;0;0;0;0;0;29;1;0
17141;13;0;0;0;0;0;33;0;0
16498;16;0;0;0;0;0;38;1;0
15279;7;0;0;0;0;1;44;0;1
6293;11;0;0;0;0;0;84;1;0
19761;6;0;0;0;0;0;73;1;1
4924;12;0;0;0;0;0;36;1;1
22808;22;0;0;0;0;0;35;1;1
16573;23;1;0;0;0;0;47;0;1
6974;9;0;0;0;0;0;30;1;0
9545;17;0;0;0;0;0;33;0;0
10306;18;0;0;0;0;0;92;1;0
17898;11;0;0;0;0;1;76;1;0
10592;30;1;0;0;0;0;71;0;1
1058;8;0;0;0;0;0;49;1;1
6741;24;1;0;0;0;0;41;0;0
14507;9;1;0;0;0;0;55;1;1
1458;9;0;0;0;0;0;32;1;0
8713;18;1;0;0;0;0;91;0;1
19645;17;0;0;0;0;0;32;1;0
8918;27;0;0;0;0;0;52;1;0
21257;20;1;0;0;0;0;18;0;0
20272;17;1;0;0;0;1;63;1;1
6576;11;0;0;0;0;1;68;0;0
16939;13;1;0;0;0;0;75;1;1
18225;19;1;0;0;0;0;35;1;0
15392;7;1;0;0;0;0;43;0;1
18500;23;0;0;0;0;0;44;1;0
16494;16;0;0;0;0;0;49;1;0
15377;7;0;0;0;0;0;41;1;0
21777;28;1;0;0;0;0;33;0;0
19278;3;1;0;0;0;0;80;1;1
1779;30;0;0;0;0;0;44;0;0
17165;13;1;0;0;0;0;50;1;1
18464;20;0;0;0;0;0;26;1;1
13237;10;0;0;0;0;0;50;1;1
5040;4;1;0;0;0;0;34;1;1
9950;14;0;0;0;0;1;33;1;0
23351;7;0;0;0;0;0;39;0;0
4777;20;1;0;0;0;0;35;1;1
11286;3;0;0;0;0;0;59;0;1
6357;11;1;0;0;0;0;78;1;1
19752;6;1;0;0;0;0;78;0;1
2282;28;0;0;0;0;0;38;1;0
9690;21;1;0;0;0;0;53;0;1
19777;6;0;0;0;0;0;73;1;1
21261;24;1;0;0;0;0;54;1;1
15242;9;0;0;0;0;0;30;0;1
6104;11;1;0;0;0;0;78;1;1
17964;8;0;0;0;0;0;29;0;1
9850;2;1;0;0;0;0;60;0;1
19208;9;0;0;0;0;0;41;0;1
5159;2;0;0;0;0;0;33;0;1
9026;27;1;0;0;0;0;41;0;0
4877;22;1;0;0;0;0;60;1;1
5573;11;0;0;0;0;0;40;0;0
10854;19;1;0;0;0;0;42;1;1
18410;21;1;0;0;0;0;55;1;0
18089;23;1;0;0;0;0;66;1;1
13015;20;0;0;0;0;0;24;1;0
19995;6;0;0;0;0;0;79;1;1
10405;8;0;0;0;0;0;45;0;1
18332;20;0;0;0;0;0;48;1;0
8849;27;0;0;0;0;0;83;1;0
6354;11;1;0;0;0;0;71;0;1
14147;12;0;0;0;0;0;29;1;1
3647;7;0;0;0;0;0;48;1;1
15290;9;1;0;0;0;0;37;1;1
8132;17;1;0;0;0;0;77;0;1
16305;14;1;0;0;0;0;63;0;1
20098;18;1;0;0;0;0;41;1;1
17909;11;0;0;0;0;0;36;0;0
23385;7;0;0;0;0;1;36;0;0
16764;19;0;0;0;0;0;27;0;0
239;15;0;0;0;0;0;59;1;0
21960;10;0;0;0;0;0;30;1;0
14681;9;0;0;0;0;0;32;1;0
6574;11;1;0;0;0;0;77;1;1
19831;6;0;0;0;0;0;90;1;1
4345;27;1;0;0;0;0;34;1;1
15195;10;1;0;0;0;0;44;1;1
567;9;1;0;0;0;0;38;1;1
19579;9;1;0;0;0;0;48;1;1
8717;18;1;0;0;0;0;42;1;1
13014;20;0;0;0;0;0;34;1;0
10518;29;0;0;0;0;0;82;1;0
12835;13;1;0;0;0;0;62;0;1
8861;26;0;0;0;0;0;78;0;1
17235;13;1;0;0;0;0;55;1;1
12213;23;0;0;1;0;1;27;1;0
22065;19;1;0;0;0;1;47;0;0
6567;11;1;0;0;0;0;65;1;1
8649;25;1;0;0;0;0;71;1;1
21414;4;0;0;0;0;0;23;0;0
1512;14;0;0;0;0;0;50;0;0
16148;12;1;0;0;0;0;20;0;1
15668;29;0;0;0;0;0;47;1;0
3539;4;0;0;0;0;0;22;0;0
12608;10;0;0;0;0;0;53;1;0
11345;3;0;0;0;0;0;84;1;0
15937;2;0;0;0;0;0;46;0;1
21846;4;1;0;0;0;0;44;1;0
22555;3;1;0;0;0;0;42;1;1
1173;27;0;0;0;0;0;46;0;0
17593;26;1;0;0;0;1;70;1;1
2198;19;0;0;0;0;0;42;0;0
19220;8;1;0;0;0;0;34;1;1
18932;22;0;0;0;0;0;24;1;0
3008;15;1;0;0;0;0;59;1;1
4617;2;0;0;0;0;0;49;1;0
6892;26;0;0;0;0;0;50;1;0
10560;21;0;0;0;0;0;56;0;0
8266;16;0;0;0;0;0;33;1;0
9943;10;0;0;0;0;1;60;1;0
3753;26;0;0;0;0;1;34;1;1
14223;15;0;0;0;0;0;24;1;0
9632;26;0;0;0;0;0;35;0;1
1632;22;1;0;0;0;0;59;1;1
3142;6;0;0;0;0;0;38;1;0
3561;6;1;0;0;0;0;51;1;1
13807;18;0;0;0;0;0;87;1;1
651;9;1;0;0;0;0;31;0;1
20572;27;1;0;0;0;1;46;1;1
22924;17;1;0;0;0;0;37;1;1
8033;16;0;0;0;0;0;21;0;0
20569;27;0;0;0;0;0;52;0;1
8834;27;1;0;0;0;0;54;1;1
10430;8;0;0;0;0;0;35;1;0
9752;12;0;0;0;0;0;72;0;1
13426;15;1;0;0;0;0;NA;0;1
15252;10;0;0;0;0;0;28;1;0
13047;9;0;0;0;0;0;48;1;0
13737;22;0;0;0;0;0;24;1;0
1357;16;1;0;0;0;0;63;1;1
19966;6;1;0;0;0;0;61;1;0
21341;25;1;0;0;0;0;75;0;0
5634;11;1;0;0;0;0;75;1;1
6510;11;1;0;0;0;0;76;1;1
497;14;0;0;0;0;1;61;1;0
10079;14;1;0;0;0;0;66;1;1
23085;8;0;0;0;0;0;72;1;0
7076;17;0;0;1;0;1;87;1;0
8127;17;0;0;0;0;0;77;1;0
20839;7;0;0;0;0;0;23;1;0
17053;11;0;0;0;0;0;42;0;1
20693;27;0;0;0;0;0;66;1;1
439;12;0;0;0;0;0;87;0;1
12524;17;1;0;0;0;0;28;1;1
20436;23;0;0;0;0;0;69;1;0
14647;9;1;0;0;0;0;51;0;1
20481;6;1;0;0;0;0;77;1;1
21878;19;1;0;0;0;0;66;0;1
7382;28;0;0;0;0;0;22;1;1
18495;23;0;0;0;0;0;48;1;0
22855;17;1;0;0;0;0;42;1;1
10088;14;0;0;0;0;0;89;1;0
22497;20;0;0;0;0;0;32;1;0
14880;25;0;0;0;0;0;46;1;0
22687;24;0;0;0;0;0;30;1;0
5432;11;0;0;0;0;0;19;0;0
22214;20;0;0;0;0;0;25;0;0
13094;10;1;0;1;0;1;28;0;1
10478;6;0;0;0;0;0;51;0;0
2923;2;0;0;0;0;0;94;1;1
18421;21;0;0;0;0;0;49;1;0
19809;6;1;0;0;0;0;90;1;1
2803;24;0;0;0;0;0;20;0;0
12897;6;0;0;0;0;1;33;1;1
4686;21;0;0;0;0;0;24;0;0
11180;4;0;0;0;0;0;58;0;0
9308;4;1;0;0;0;0;40;0;0
6861;2;1;0;0;0;0;49;1;1
978;28;1;0;0;0;0;72;1;1
13136;10;1;0;0;0;1;70;1;1
11396;2;0;0;0;0;0;33;1;0
6499;11;1;0;0;0;0;80;1;1
3004;15;0;0;0;0;0;54;1;0
17826;13;0;0;0;0;0;75;0;0
11871;17;0;0;0;0;0;84;1;1
14293;18;0;0;0;0;1;42;1;0
2565;17;1;0;0;0;0;19;0;0
10640;15;0;0;0;0;0;23;1;0
15900;7;0;0;0;0;0;101;1;0
1491;14;0;0;0;0;0;35;0;0
20777;10;1;0;0;0;0;38;1;0
13794;19;0;0;0;0;0;29;1;0
589;27;1;0;0;0;0;60;1;0
17209;11;0;0;0;0;0;34;0;0
21051;30;0;0;0;0;0;58;1;1
14918;12;1;0;0;0;0;55;0;1
16786;19;1;0;0;0;0;63;0;0
15139;10;0;0;0;0;0;106;1;0
19140;9;0;0;0;0;0;41;1;1
19116;7;1;0;0;0;0;36;1;1
17692;13;0;0;0;0;0;45;0;1
3156;8;1;0;0;0;0;75;1;1
21566;12;0;0;0;0;0;34;1;1
12256;6;0;0;0;0;1;36;1;0
10744;11;0;0;0;0;0;78;1;0
6382;11;1;0;0;0;0;75;0;1
9949;14;1;0;0;0;0;51;1;0
6885;2;0;0;0;0;0;69;0;0
19101;21;0;0;0;0;0;23;0;0
14884;25;0;0;0;0;0;63;1;0
16404;7;0;0;0;0;0;23;1;0
18841;30;0;0;0;0;1;19;0;0
5823;11;0;0;0;0;0;NA;1;0
9618;23;1;0;0;0;0;88;1;1
6677;2;0;0;0;0;1;36;1;0
13333;30;0;0;0;0;0;20;1;0
18242;19;1;0;0;0;0;60;1;0
7507;2;1;0;0;0;0;32;1;1
18313;21;0;0;0;0;0;42;1;1
15989;27;0;0;0;0;0;45;1;1
6614;11;1;0;0;0;0;68;0;1
18391;21;0;0;0;0;0;26;1;0
22429;21;1;0;0;0;1;59;1;1
3849;2;1;0;0;0;0;86;1;1
10862;19;1;0;0;0;0;41;1;0
2855;24;0;0;0;0;0;50;1;0
1685;30;1;0;0;0;0;35;1;1
17831;13;1;0;0;0;0;50;1;0
2271;28;0;0;0;0;0;25;1;0
17204;11;1;0;0;0;0;26;1;0
310;27;1;0;0;0;0;33;0;0
3917;21;1;0;0;0;0;73;1;1
20523;17;1;0;0;0;0;64;0;1
8577;27;0;0;0;0;0;24;0;0
18860;30;0;0;0;0;0;28;1;0
6537;11;0;0;0;0;0;80;0;0
11675;8;0;0;0;0;0;28;0;0
4753;21;0;0;0;0;1;32;1;0
15589;2;0;0;0;0;0;48;0;0
17526;13;1;0;0;0;0;34;1;1
4885;12;0;0;0;0;0;54;1;1
3706;3;0;0;0;0;0;43;1;0
22522;19;0;0;0;0;0;38;1;0
3564;4;0;0;0;0;0;35;1;0
14797;25;0;0;0;0;0;49;1;0
22966;17;1;0;0;0;0;38;1;0
14333;18;1;0;0;0;0;78;1;1
6064;11;0;0;0;0;0;89;1;0
9739;18;1;0;0;0;0;59;0;1
16047;17;0;0;0;0;0;76;1;1
16675;19;1;0;0;0;1;46;1;1
4811;20;0;0;0;0;0;25;0;0
22223;20;0;0;0;0;0;50;1;0
21040;30;0;0;0;0;0;45;1;0
13271;15;0;0;0;0;0;84;1;0
17836;13;1;0;0;0;0;30;0;1
9741;18;1;0;0;0;0;78;1;1
1300;16;0;0;0;0;0;74;1;1
3256;18;1;0;0;0;0;68;1;1
12328;17;1;0;1;0;1;80;1;1
21887;19;1;0;0;0;0;29;1;1
7715;24;1;0;0;0;0;51;1;1
6675;2;1;0;0;0;0;76;1;1
97;25;0;0;0;0;0;55;1;0
5137;2;0;0;0;0;0;50;1;0
15961;18;0;0;1;0;1;34;0;1
5338;14;0;0;0;0;1;32;1;0
7717;2;1;0;0;0;0;70;1;0
15620;3;0;0;0;0;0;58;1;0
15082;7;0;0;0;0;0;47;1;0
13240;10;0;0;0;0;1;28;1;0
2577;17;0;0;0;0;0;29;0;0
19001;4;0;0;0;0;0;37;0;0
22424;22;0;0;0;0;0;39;1;0
22231;20;0;0;0;0;0;83;1;1
6807;23;1;0;0;0;0;41;1;1
16040;9;0;0;0;0;0;28;0;0
8534;16;0;0;0;0;0;22;0;0
19545;3;1;0;1;0;1;68;1;0
17417;16;0;0;0;0;0;28;1;0
5748;11;0;0;0;0;0;75;1;0
3202;15;1;0;0;0;0;37;1;0
3164;8;1;0;0;0;0;93;0;0
4407;23;0;0;0;0;0;42;1;0
15658;23;1;0;0;0;1;23;1;0
18449;20;1;0;0;0;0;31;1;1
21254;21;1;0;0;0;0;39;1;1
10857;19;1;0;0;0;0;32;0;0
23253;7;0;0;0;0;0;71;1;1
18258;19;0;0;0;0;0;41;1;0
12600;10;1;0;0;0;0;51;0;1
18218;19;0;0;0;0;0;20;1;0
4014;18;0;0;0;0;0;32;1;0
10087;14;1;0;0;0;0;69;1;1
14836;28;0;0;0;0;1;60;1;0
7894;11;0;0;0;0;0;86;0;0
8832;27;0;0;0;0;0;30;0;0
5928;11;1;0;0;0;0;74;1;1
2695;25;1;0;0;0;0;40;1;1
8771;9;0;0;0;0;0;60;1;0
16689;19;0;0;0;0;0;28;1;1
16154;24;1;0;0;0;1;52;1;1
7657;24;0;0;0;0;0;25;1;0
6282;11;0;0;0;0;0;89;1;0
10695;21;0;0;0;0;0;32;0;1
998;27;1;0;1;0;1;35;0;0
16278;14;1;0;0;0;0;73;1;1
2568;17;0;0;0;0;0;41;1;0
473;14;1;0;0;0;0;68;1;1
4395;11;1;0;0;0;0;43;1;1
973;28;0;0;0;0;0;42;1;0
13192;10;0;0;0;0;0;35;0;0
20172;17;0;0;0;0;0;88;1;1
6615;11;0;0;0;0;0;75;1;0
22082;10;1;0;1;0;1;46;1;1
15782;7;0;0;0;0;0;71;1;0
5939;11;1;0;1;0;1;68;1;1
16423;20;0;0;0;0;0;23;1;0
6099;11;0;0;0;0;0;NA;1;1
11643;8;0;0;0;0;0;NA;1;0
6195;11;0;0;0;0;0;87;0;0
11242;3;0;0;0;0;0;65;1;0
21351;25;1;0;0;0;0;69;1;0
774;20;1;0;0;0;1;65;0;0
15137;9;0;0;0;0;0;89;1;0
3385;14;0;0;0;0;0;22;1;0
19235;9;0;0;0;0;1;40;0;1
219;25;1;0;0;0;1;32;0;1
2778;24;0;0;0;0;1;55;1;1
5568;11;0;0;0;0;0;42;0;0
17561;30;0;0;0;0;0;36;1;0
1195;29;0;0;0;0;0;49;1;0
21115;22;0;0;0;0;0;44;1;1
18443;20;0;0;0;0;0;24;0;0
4826;2;1;0;0;0;0;75;1;1
11580;24;0;0;0;0;0;23;0;0
8309;15;0;0;0;0;0;33;1;0
7476;24;0;0;0;0;0;31;1;0
14943;17;0;0;0;0;0;20;0;0
9692;23;1;0;0;0;0;69;1;1
9226;12;1;0;0;0;0;NA;1;1
17479;30;1;0;0;0;0;32;1;1
12887;6;0;0;0;0;0;68;1;1
16591;23;0;0;0;0;0;49;1;1
21024;23;0;0;0;0;0;22;0;1
9349;8;0;0;0;0;0;22;1;1
23410;7;0;0;0;0;0;33;1;1
13772;19;0;0;0;0;0;38;1;0
10448;8;0;0;0;0;1;52;1;0
22262;10;0;0;0;0;0;28;0;0
22236;20;0;0;0;0;0;60;0;0
11395;2;0;0;0;0;0;55;1;0
15382;9;0;0;0;0;0;48;1;0
10627;27;1;0;0;0;0;54;1;1
3127;6;0;0;0;0;0;38;1;1
4357;27;0;0;0;0;0;19;0;0
20845;8;0;0;0;0;0;38;1;0
11298;3;0;0;0;0;0;27;0;0
15647;2;0;0;0;0;0;29;1;1
14524;9;0;0;0;0;0;45;1;0
4801;2;1;0;0;0;0;59;1;0
16201;24;0;0;0;0;0;42;1;0
7654;24;0;0;0;0;0;27;1;0
11062;14;0;0;0;0;0;29;1;0
11347;3;0;0;0;0;0;79;1;0
1868;30;1;0;0;0;0;36;1;0
9380;8;0;0;0;0;0;28;1;1
1374;16;0;0;0;0;0;36;0;0
13124;4;0;0;0;0;0;61;1;0
8408;15;0;0;0;0;1;66;1;1
4842;2;0;0;0;0;0;56;0;1
21126;22;1;0;0;0;0;84;1;1
10723;4;0;0;0;0;0;38;1;0
7544;24;1;0;0;0;0;37;1;0
9397;8;1;0;0;0;0;53;1;0
6190;11;1;0;0;0;0;78;0;1
10865;19;1;0;0;0;0;34;1;0
11337;3;0;0;0;0;1;78;1;1
7638;24;0;0;0;0;0;51;0;0
17038;12;1;0;0;0;0;48;1;1
11357;7;0;0;0;0;0;31;0;1
6663;2;0;0;0;0;0;54;1;0
22954;17;1;0;0;0;0;42;1;1
15613;23;1;0;0;0;0;61;1;1
15617;2;1;0;0;0;0;72;0;1
22298;10;1;0;0;0;0;48;1;1
18774;12;0;0;0;0;0;57;0;0
4691;19;1;0;0;0;0;29;1;0
20226;17;0;0;0;0;0;41;0;0
22117;29;0;0;0;0;0;19;0;0
16144;15;0;0;0;0;0;26;0;0
6421;11;1;0;0;0;0;86;1;1
9782;12;0;0;1;0;1;64;0;0
5808;11;0;0;0;0;0;NA;1;0
13675;15;1;0;0;0;0;65;1;1
20904;8;1;0;0;0;0;NA;1;0
22028;10;0;0;0;0;1;26;1;1
2006;17;0;0;0;0;0;55;1;0
23064;8;1;0;0;0;0;73;1;1
21327;25;0;0;0;0;0;32;1;1
6278;11;1;0;0;0;0;76;0;1
20320;18;0;0;0;0;0;78;1;0
11725;17;1;0;0;0;0;80;1;1
8426;14;1;0;0;0;0;83;1;1
4217;11;0;0;0;0;0;27;0;0
21736;27;1;0;0;0;0;67;1;1
6501;11;0;0;0;0;0;70;1;0
619;10;1;0;0;0;0;93;0;1
11495;2;0;0;0;0;0;31;1;0
17028;11;1;0;0;0;0;58;0;1
6949;10;0;0;0;0;0;28;0;0
2676;24;1;0;0;0;0;67;1;0
6976;10;0;0;0;0;0;28;1;0
10073;14;0;0;0;0;0;73;1;0
10507;29;0;0;0;0;0;NA;0;0
15345;7;0;0;0;0;0;55;0;0
19255;6;0;0;0;0;0;40;1;0
4997;12;1;0;0;0;0;34;1;0
8194;29;0;0;0;0;0;21;1;0
7134;23;0;0;0;0;0;29;0;0
6105;11;0;0;0;0;0;59;0;0
13125;4;0;0;0;0;0;26;0;1
3519;7;0;0;0;0;0;45;1;1
9235;12;0;0;0;0;0;34;1;0
8895;26;0;0;0;0;0;87;1;0
14075;12;0;0;0;0;0;NA;1;0
6120;11;0;0;0;0;0;75;1;0
5860;11;1;0;0;0;0;62;1;1
10091;14;1;0;0;0;1;76;1;1
10038;14;1;0;0;0;0;77;1;1
14639;9;0;0;0;0;0;NA;1;0
16345;26;0;0;0;0;0;33;1;1
3383;14;0;0;0;0;0;22;1;0
12673;13;1;0;0;0;0;41;1;1
13560;8;0;0;0;0;0;56;0;0
5832;11;0;0;0;0;0;92;1;0
17409;13;0;0;0;0;0;32;1;0
4051;12;0;0;0;0;0;97;1;0
6162;11;0;0;0;0;0;81;0;0
8303;15;0;0;0;0;0;35;1;0
6273;11;1;0;0;0;1;82;0;1
10080;14;1;0;0;0;0;87;1;1
22877;17;1;0;0;0;0;81;1;1
17457;26;0;0;0;0;0;30;0;0
20155;17;1;0;0;0;0;34;1;1
2949;8;0;0;0;0;0;49;1;0
6093;11;1;0;1;0;1;80;1;1
6605;11;1;0;0;0;0;67;0;1
17435;10;0;0;0;0;0;34;0;0
10301;18;1;0;0;0;0;69;1;1
2499;25;0;0;0;0;0;27;0;0
19646;17;0;0;0;0;0;47;1;0
12964;18;0;0;0;0;0;70;1;0
8092;14;0;0;0;0;0;23;0;0
1705;30;0;0;0;0;1;74;1;1
22908;17;0;0;0;0;0;89;1;0
10025;14;1;0;0;0;0;67;1;1
17392;20;0;0;0;0;1;27;1;0
3104;6;1;0;0;0;0;43;1;0
17512;21;0;0;0;0;0;44;0;0
10568;21;1;0;0;0;0;33;1;0
10659;21;1;0;0;0;0;46;1;0
18510;23;0;0;0;0;0;34;0;0
15990;27;0;0;0;0;0;75;1;0
12708;13;1;0;0;0;1;NA;1;1
6522;11;1;0;0;0;0;86;1;1
17818;13;0;0;0;0;0;47;1;0
17285;11;1;0;0;0;0;45;1;1
12657;23;1;0;0;0;0;70;1;1
5614;11;1;0;0;0;0;71;1;1
14919;12;0;0;0;0;0;53;1;1
7080;17;1;0;0;0;0;58;1;1
5949;11;0;0;0;0;0;82;1;0
22273;10;1;0;0;0;0;81;1;1
10886;13;0;0;0;0;0;82;1;0
14962;18;0;0;0;0;0;93;1;1
493;14;1;0;0;0;0;66;1;1
14504;9;1;0;0;0;0;53;1;1
7589;24;0;0;0;0;1;44;1;0
1340;15;1;0;0;0;1;NA;1;1
16492;16;1;0;0;0;0;77;1;1
20333;18;0;0;0;0;0;57;1;0
5361;27;0;0;0;0;0;35;1;0
